00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F0DA929,3F1A6078,3F22C0E7,3F250F20,3F1E15DF,3F13601F,3F042D7F,3EF130D2,3EFEBD57,3F1536FD,3F29BD8F,3F36BEC8,3F3ACEFB,3F3C44C4,3F42B260,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F253EEE,3F241A28,3F2DC742,3F3BC30E,3F45C2A6,3F47B20C,3F41404A,3F32CC11,3F244C25,3F1BFEE1,3F21768C,3F333C6D,3F418E49,3F4A1D91,3F4A21D9,3F4B0D88,3F4C0B6B,3F4FFF64,3F501C7D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F55E5B2,3F53D05B,3F4DAF2D,3F4E9D60,3F541D9B,3F5B3543,3F62F75E,3F6591CC,3F606946,3F5203B2,3F4195DB,3F38B785,3F3DC0D5,3F480D32,3F4FBAE1,3F54B1FE,3F51482A,3F4D455C,3F484880,3F47B9FF,3F49923B,3F4D722B,3F54AC51,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F81CB48,3F8274F3,3F847F59,3F7F4A4E,3F800531,3F809505,3F7F68B9,3F817FFD,3F81F76D,3F7E2E87,3F6FCF49,3F55EB8D,3F437FBB,3F45F3A2,3F4E18AC,3F52A974,3F50D67C,3F491F84,3F425C0F,3F3E9D6E,3F3DA952,3F437C05,3F4960BE,3F4E609A,3F53C272,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F973730,3F9E3F02,3FA78D94,3FA8C7C4,3F9EB99A,3F9C3AEB,3F9A036B,3F97019D,3F96FA7E,3F91A5A9,3F8B58CF,3F820457,3F67DB6A,3F52FBA2,3F5178AB,3F54355F,3F5382B0,3F4AB498,3F40746E,3F3A463A,3F372884,3F335535,3F386107,3F3E891F,3F434611,3F4B1FAC,3F4CAF07,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3FABD07C,3FB4DAE3,3FC0C414,3FCFADBD,3FD029A2,3FC54B59,3FC2450E,3FBD8A1B,3FBA88F1,3FB74318,3FA6EC6C,3F978AEC,3F8A3B21,3F7C58B1,3F6B4596,3F6507BD,3F5F471F,3F5657D9,3F47A6EB,3F3B5ED9,3F365E69,3F320D3A,3F2AE93A,3F2B37A5,3F30D62C,3F3709AB,3F3EAB86,3F3FCA83,3F3AE8F5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3FCC7A11,3FD2A021,3FDFDB80,3FF3F008,3FFE60C3,3FFF0738,3FFEF4FB,3FF540C9,3FEA6BB1,3FDFC272,3FC89E5A,3FAF7A7E,3F9ABCB0,3F8D9634,3F8534EF,3F807A98,3F73CBEC,3F61A6A4,3F4AC6B9,3F388102,3F30FEEF,3F2D2B69,3F258BDD,3F205610,3F228943,3F27B4DB,3F2E961C,3F2D44EC,3F279E74,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FCB99CD,3FE64F77,3FEE346C,3FFEFA1F,400B976C,4016CF2C,401B4D3C,401AC60A,40163C7C,401086A8,4009C2B2,3FF9392D,3FD96C0A,3FBA3CBC,3FA550FC,3F96B11D,3F8D5C44,3F81E382,3F6C85BA,3F5412C7,3F3BE19A,3F2DF04D,3F258FE7,3F1C6209,3F150E25,3F16F551,3F1B720A,3F1F6207,3F1ABBEF,3F15B294,3F13D2DE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FD8CC1C,3FF08280,4001824E,400DD67F,401B9976,402A0857,402EBE21,402D7B50,402B6324,40290A09,40237046,40176A28,4007F1FF,3FEAE3D5,3FC9E83B,3FAD2A98,3F98BB48,3F83D19F,3F6862AB,3F52451B,3F3A9755,3F2897B9,3F1D9F21,3F130313,3F0B4850,3F0B78F7,3F0CC714,3F0CED2A,3F0A29E8,3F07590E,3F073E5F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FECD09F,4000386E,400BB87F,4019BEDF,402751C2,4033E7A0,4036AA81,403529EF,4034D6B1,4035AF44,4032C4C2,402BBD78,40201114,400DE65A,3FF33E62,3FC9996A,3FA5B85D,3F854F54,3F6370D0,3F4CE6AF,3F362B4B,3F2364A7,3F1A76BE,3F0F1291,3F05D219,3F026EBD,3F0023AD,3F011A7B,3F022FDD,3F005D28,3EFB8626,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FF4132F,4004AAD3,400DD39C,40184CB5,40252C85,40311616,40363E21,40386DCA,40386A07,40381D3E,4035A468,4032C05D,402BF13C,401D0BE1,4007DBEC,3FE09514,3FB25786,3F88E3E6,3F5FF351,3F454DCE,3F31F3CD,3F216CED,3F1969AA,3F0DF174,3F02BF9A,3EF92761,3EF210A1,3EF73E87,3EFE3AF0,3EF8709C,3EE9925F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FF0726A,4001994F,40088285,400EDC54,401A0F8D,4027B957,402FC1C0,403234DC,40302D53,402C4380,4028DCBE,4027B149,40259015,401C56F5,4009B6F6,3FE4F586,3FB5A992,3F8A2559,3F5BB1E7,3F3EEA60,3F2F064C,3F20D216,3F15FA2E,3F098467,3EFC4DB2,3EF0291B,3EEB03AE,3EED6806,3EECAFD3,3EE280C6,3ED0D7F4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FE5D05C,3FF36021,3FFC50FE,40022468,400AE4BC,40184502,401FD63F,40200405,401ADBF7,40141D99,400FF595,400CEB6C,400B712B,40052FA2,3FEEC69F,3FCA79C7,3FA5F448,3F832C90,3F534C33,3F371206,3F281D0B,3F1B3E32,3F0CB3AD,3EFB57F6,3EE91CC6,3EE4069F,3EE123B5,3EDBDD38,3ED17E2A,3EC73E7B,3EBA2880,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FCF5ECA,3FD86770,3FDE62F9,3FE40928,3FEF75FB,4002CEE3,4009659C,40099C70,400500B5,3FF65BBF,3FE5189F,3FD9A46C,3FD510EF,3FCB9A4D,3FB98F47,3FA2FCCF,3F8C4ED0,3F6CF959,3F47E7AA,3F2F29C0,3F1FC3F6,3F1486BC,3F0629B7,3EEE11BB,3EDF4765,3EDD61D6,3ED4AA43,3EC8A0C2,3EBA988D,3EB1E197,3EA8AB17,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3FB01241,3FB283F1,3FB7B63E,3FBD7A88,3FCABE40,3FD4C409,3FDA9248,3FD84ED6,3FC6CFF3,3FB319C3,3FA62F09,3F9FFD90,3F982B54,3F8AD0DE,3F7C0A40,3F6319C4,3F4BA364,3F36B209,3F23DBD7,3F1733F4,3F0FD583,3F054793,3EEDD3D4,3EDDF283,3ED9E50B,3ECA5D74,3EB88DD0,3EA8A8A5,3EA0FA3D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3F790504,3F748CB4,3F7B3857,3F7D5E17,3F831967,3F8AF476,3F964152,3F9B7035,3F94531B,3F893198,3F81BCA2,3F7DB452,3F7030B3,3F574118,3F45C661,3F3607F3,3F290212,3F216486,3F16EC4B,3F0DFAFB,3F0A94F4,3F0504C8,3EF0932D,3EDA0414,3ECD0775,3EB9FF5B,3EA68B4D,3E98311E,3E8FE407,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F211756,3F1FE80F,3F1B76A5,3F19E19E,3F1CA4ED,3F2AB60C,3F3C3C44,3F46E255,3F4A23DE,3F4C9097,3F4DFA1E,3F3FC0F5,3F276DF6,3F191DFB,3F0EC03E,3F089DA6,3F089507,3F063118,3F01649F,3EFDCDEE,3EF4BB75,3EDEB3A6,3EC62F17,3EB44917,3EA1E01E,3E9103A1,3E857173,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3ECBD5E6,3EBCFDBF,3EB0D0F6,3EAAFABE,3EB6EAC1,3ED48EC8,3EFBE7F1,3F110082,3F1FF0B5,3F24F3B1,3F18A055,3F06DEEB,3EF39C3E,3EE17C98,3EDBBB33,3EE04615,3EE3D4E6,3EDFE53C,3ED97E4B,3ED0BF80,3EBEC640,3EA9BD38,3E983B69,3E883130,3E77203F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3E7726A3,3E61AE77,3E550D32,3E5AF659,3E8098A4,3EA16038,3EC947F2,3EEB0410,3EF85F1D,3EEF70B3,3EE026B4,3ECDD40A,3EBB8D93,3EB176BF,3EB07D40,3EB378EB,3EB2E12A,3EAC711D,3EA267D0,3E937EEA,3E841268,3E7024E2,3E5CEA3E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3E25F867,3E247EAF,3E3A376F,3E62CD41,3E8B7A01,3EA32499,3EB18FDC,3EB347F3,3EB11786,3EA97029,3E9BDDCF,3E8F13A6,3E88CDD1,3E864793,3E81BA1E,3E7732A5,3E6A824D,3E5A9CAB,3E47CB9D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3E2B813A,3E434033,3E5EC04E,3E797878,3E86E58E,3E87E0A6,3E87828B,3E86ACE5,3E7EA093,3E64C557,3E566881,3E5032AB,3E40B53B,3E343BF4,3E32F928,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3E6E0F29,3E782D5B,3E7508A7,3E735C45,3E749470,3E68BA99,3E4D94E7,3E41B0D6,3E3F77EB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
