00000000,00000000,00000000,00000000,00000000,3F295C01,3F1E6F2A,3F15EEA7,3F020480,3EDE82CE,3ECEA6D3,3EC563E2,3EC6C9D7,3ED83478,3EE6B881,3EF4DAC7,3EFA1364,3EEC61FD,3ED70866,3EB5D7A4,3EA2D79A,3EB64445,3EDD5E5D,3F00F5DD,3F0F4607,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F28CE4E,3F21A67A,3F2154A7,3F15AF1D,3F08CCDC,3F018730,3EF3487A,3EF1919B,3F02AAC6,3F0E6574,3F161F77,3F183FE3,3F11D12D,3F07F033,3EF3D705,3EDE7911,3EEAF868,3F09A287,3F1C9150,3F28902B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F2C6852,3F3436B6,3F375782,3F2F6803,3F2769E3,3F2128C6,3F186BFB,3F175DED,3F204ACA,3F2D30C6,3F3669BB,3F3832AE,3F3240F4,3F24EBE4,3F178C09,3F0FE3B3,3F14EEC0,3F255387,3F3288E6,3F3A6E1F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F427212,3F54FB36,3F567D18,3F4D16D7,3F454C2F,3F43603C,3F3DB8D4,3F3E948B,3F43A77D,3F4A323D,3F515A36,3F53C0EC,3F4EFEE1,3F41B752,3F328FE2,3F2A61BC,3F2F06FD,3F3886C1,3F3F9BE4,3F44305C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F5D9270,3F6FFA8B,3F727178,3F6F714F,3F70AA4E,3F746E05,3F6B7A6F,3F6C2B9B,3F6D34F1,3F6B967D,3F6EE668,3F6FC2BE,3F6A74AE,3F5D32F8,3F455195,3F3453BD,3F3696E9,3F3E1A24,3F425037,3F40A17D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F6FA1DD,3F84511F,3F8B7AFA,3F91F71F,3F9A8CCA,3F9BAE98,3F926833,3F901B15,3F8E0F9F,3F8B498F,3F8B42FE,3F865814,3F808864,3F6FDA90,3F55DD17,3F429C05,3F413715,3F43BD69,3F431897,3F3AF96E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F8B2E64,3F9E7B09,3FA6D1D3,3FB1CE62,3FBF8FC5,3FC0020D,3FB5FBB0,3FB3317C,3FAED483,3FAC0F0A,3FA90A36,3F99F823,3F8BC836,3F7F01C4,3F68C34E,3F59036D,3F534193,3F4DF33E,3F45B57A,3F38286A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FA4B8C2,3FBC9BB5,3FC2479E,3FCE7C1B,3FE101B4,3FEAA304,3FEB3C8E,3FEB2BBB,3FE23853,3FD83A71,3FCE64FF,3FB90CA6,3FA1DC40,3F8EBA84,3F82994A,3F75BD02,3F6D0430,3F60E065,3F50239D,3F3B0A27,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FBBCCD9,3FD46FDF,3FDBB7FD,3FEB3079,4000C226,400B1B08,400F3FD8,400EC324,400A93BB,40054F59,3FFE2397,3FE5E1D6,3FC88C7F,3FABC8BF,3F987CA2,3F8AFF4F,3F8263D9,3F6F9E00,3F5A2AB8,3F439D80,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FC7F8FB,3FDDD846,3FEEEAAD,4002D497,400F8628,401CD64A,40212E80,402004BD,401E162D,401BEBB8,4016C13A,400BA9FD,3FFACA52,3FD8A942,3FBA3CED,3F9FBA48,3F8CE0F4,3F732D89,3F5659D9,3F41F3A8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FDA6FCD,3FEC8A22,4000E0A8,400DD065,401A559D,4025F171,40287D77,40271ABD,4026CDF5,402795BA,4024E526,401E697F,4013A505,4002E337,3FE05DD8,3FB9F43A,3F98DBFD,3F75EDB4,3F51CA3C,3F3CFFE6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FE12221,3FF4BE39,4002D1EE,400C7AF5,40185AFF,402357E6,40281980,402A1DBA,402A1A41,4029D36E,40278BB5,4024E118,401E993F,4010DBD3,3FFAA199,3FCF2749,3FA48064,3F7C8895,3F4E9213,3F35FDF4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FDDC96F,3FEF151E,3FFBD4F0,4003C61B,400E1AD1,401AB527,40221DFA,4024606B,40228133,401EE520,401BC1F1,401AADBA,4018B6D5,401034F2,3FFE0DF3,3FD330C7,3FA79079,3F7ED995,3F4AA535,3F301971,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FD3FAA1,3FE07CF8,3FE8BC34,3FF015B8,40001D53,400C73DB,40136EC1,401398FA,400ED75D,40089EFA,4004C988,4001FBC3,40009EDD,3FF5B33B,3FDC3ED7,3FBAC32D,3F991342,3F71FD09,3F42E655,3F28DCF3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FBF46F3,3FC79C1F,3FCD20CD,3FD256C1,3FDCE098,3FF1503A,3FFD77DE,3FFDDD05,3FF55CAA,3FE33D54,3FD35127,3FC8C082,3FC487EF,3FBBCD4F,3FAB28C0,3F9656B9,3F816B4E,3F5A955E,3F386423,3F2191C5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3FA2BD59,3FA2683B,3FA4A95D,3FA9746D,3FAEC625,3FBB0256,3FC44101,3FC99BE8,3FC7856E,3FB76222,3FA5338E,3F994973,3F939305,3F8C5C2C,3F800B01,3F687AF4,3F5179F1,3F3BD5B2,3F288469,3F172472,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F7B1BD9,3F65B1BA,3F619238,3F67B955,3F69B46B,3F71D9B1,3F802BD5,3F8A9831,3F8F601A,3F88D054,3F7D17E9,3F6F5648,3F6A03F5,3F5D8CD2,3F468C9F,3F366D2B,3F27E787,3F1BE460,3F14DE1F,3F0B35E4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F45937F,3F21BD30,3F1496ED,3F137F2F,3F0F660A,3F0DF072,3F107CDD,3F1D7685,3F2DA094,3F377316,3F3A73EF,3F3CB07D,3F3DFDF5,3F30DF5F,3F1A6FA0,3F0D3BFE,3F03AC33,3EFC06FB,3EFBF714,3EF78E32,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F288DA6,3EF02BA4,3EC7120F,3EBC0448,3EAE530B,3EA31824,3E9DB5E1,3EA8B8BB,3EC40FE1,3EE85B4F,3F05BFBE,3F138729,3F182694,3F0CC818,3EF8CEDD,3EE0B46B,3ECFFCD5,3ECAADC8,3ECEDE6B,3ED2268D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F1EB1EC,3ECAD790,3E93D624,3E7EF62F,3E63F878,3E502AD6,3E44847C,3E49F835,3E6D3B9D,3E94DA27,3EB9A914,3ED8C6FC,3EE518B3,3EDCDBB9,3ECEC17A,3EBDDAD5,3EACFF72,3EA3B10F,3EA2CAED,3EA58B54,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F1A4968,3EC2C7A9,3E819BE5,3E4D645B,3E35861E,3E253041,3E19170F,3E17BAA7,3E2BC3DB,3E51335E,3E80A703,3E967B6D,3EA3C839,3EA55E28,3EA3593A,3E9C49EB,3E8FC533,3E83F922,3E7C5FD7,3E77B7AB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F1492A8,3ECCF75C,3E8951DA,3E4E09EA,3E322C68,3E20B6DF,3E122D9D,3E0FCF27,3E1E31EE,3E341923,3E4D76E4,3E661C38,3E78DB1B,3E7AAA52,3E79FCB7,3E787294,3E6ADDE0,3E530455,3E45C4D7,3E400A62,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F15C5EE,3EEE1C7E,3EAE4959,3E7F302A,3E513F07,3E37C7C1,3E25DB42,3E23B71E,3E31931E,3E40A51F,3E4FC796,3E5B959F,3E64EACD,3E62048C,3E607969,3E61995A,3E56AAF5,3E3DA098,3E32A8C4,3E309C00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
